timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1779136649784,4924,Get Products,200,OK,Products Read Test 3-63,text,true,,25428,369,370,688,http://localhost:3000/products,4924,0,0
1779136649788,4926,Get Products,200,OK,Products Read Test 3-60,text,true,,25428,369,369,686,http://localhost:3000/products,4926,0,0
1779136654722,3,Get Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Products Read Test 3-435,text,false,,2631,0,369,688,http://localhost:3000/products,0,0,3
1779136654726,4,Get Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Products Read Test 3-435,text,false,,2631,0,369,685,http://localhost:3000/products,0,0,4
1779136649801,4941,Get Products,200,OK,Products Read Test 3-66,text,true,,25428,369,369,684,http://localhost:3000/products,4941,0,0
1779136654743,4,Get Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Products Read Test 3-436,text,false,,2631,0,368,684,http://localhost:3000/products,0,0,4
1779136654747,2,Get Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Products Read Test 3-436,text,false,,2631,0,368,684,http://localhost:3000/products,0,0,2
1779136654763,2,Get Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Products Read Test 3-437,text,false,,2631,0,368,684,http://localhost:3000/products,0,0,2
1779136654766,4,Get Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Products Read Test 3-437,text,false,,2631,0,368,684,http://localhost:3000/products,0,0,4
1779136654783,3,Get Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Products Read Test 3-438,text,false,,2631,0,368,684,http://localhost:3000/products,0,0,3
1779136654787,2,Get Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Products Read Test 3-438,text,false,,2631,0,368,684,http://localhost:3000/products,0,0,2
1779136654803,2,Get Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Products Read Test 3-439,text,false,,2631,0,368,685,http://localhost:3000/products,0,0,2
1779136654805,2,Get Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Products Read Test 3-439,text,false,,2631,0,368,685,http://localhost:3000/products,0,0,2
1779136649961,4858,Get Products,200,OK,Products Read Test 3-70,text,true,,25428,369,367,683,http://localhost:3000/products,4858,0,0
1779136654822,3,Get Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Products Read Test 3-440,text,false,,2631,0,367,681,http://localhost:3000/products,0,0,3
1779136654826,3,Get Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Products Read Test 3-440,text,false,,2631,0,367,680,http://localhost:3000/products,0,0,3
1779136654843,5,Get Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Products Read Test 3-441,text,false,,2631,0,367,680,http://localhost:3000/products,0,0,5
1779136649188,5660,Get Products,200,OK,Products Read Test 3-162,text,true,,25547,369,367,680,http://localhost:3000/products,5660,0,2
1779136654849,2,Get Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Products Read Test 3-441,text,false,,2631,0,367,680,http://localhost:3000/products,0,0,2
1779136649205,5654,Get Products,200,OK,Products Read Test 3-159,text,true,,25547,369,366,674,http://localhost:3000/products,5654,0,3
1779136654863,3,Get Products,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:3000 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Products Read Test 3-442,text,false,,2631,0,367,675,http://localhost:3000/products,0,0,3
1779136649810,5077,Get Products,200,OK,Products Read Test 3-67,text,true,,25428,369,368,670,http://localhost:3000/products,5076,0,0
1779136649815,5075,Get Products,200,OK,Products Read Test 3-64,text,true,,25428,369,367,669,http://localhost:3000/products,5075,0,0
1779136649855,5039,Get Products,200,OK,Products Read Test 3-69,text,true,,25428,369,366,669,http://localhost:3000/products,5039,0,0
1779136649163,5735,Get Products,200,OK,Products Read Test 3-157,text,true,,25428,369,365,669,http://localhost:3000/products,5735,0,1
1779136649174,5738,Get Products,200,OK,Products Read Test 3-154,text,true,,25428,369,366,665,http://localhost:3000/products,5738,0,1
1779136649184,5732,Get Products,200,OK,Products Read Test 3-158,text,true,,25428,369,366,666,http://localhost:3000/products,5732,0,3
1779136649285,5739,Get Products,200,OK,Products Read Test 3-163,text,true,,25547,369,372,681,http://localhost:3000/products,5739,0,4
1779136649225,5848,Get Products,200,OK,Products Read Test 3-160,text,true,,25547,369,375,682,http://localhost:3000/products,5847,0,3
1779136649243,5834,Get Products,200,OK,Products Read Test 3-161,text,true,,25547,369,375,682,http://localhost:3000/products,5834,0,4
1779136649304,5777,Get Products,200,OK,Products Read Test 3-164,text,true,,25547,369,375,682,http://localhost:3000/products,5777,0,3
1779136649324,5761,Get Products,200,OK,Products Read Test 3-165,text,true,,25547,369,376,683,http://localhost:3000/products,5761,0,4
1779136650043,5100,Get Products,200,OK,Products Read Test 3-71,text,true,,25547,369,379,689,http://localhost:3000/products,5100,0,0
1779136650111,5121,Get Products,200,OK,Products Read Test 3-72,text,true,,25547,369,381,698,http://localhost:3000/products,5121,0,0
1779136649345,5935,Get Products,200,OK,Products Read Test 3-166,text,true,,25547,369,382,697,http://localhost:3000/products,5935,0,3
1779136649366,5929,Get Products,200,OK,Products Read Test 3-167,text,true,,25547,369,383,699,http://localhost:3000/products,5929,0,3
1779136649384,5921,Get Products,200,OK,Products Read Test 3-168,text,true,,25547,369,384,701,http://localhost:3000/products,5921,0,2
1779136649403,5910,Get Products,200,OK,Products Read Test 3-169,text,true,,25547,369,384,702,http://localhost:3000/products,5910,0,2
1779136649424,5910,Get Products,200,OK,Products Read Test 3-170,text,true,,25547,369,385,698,http://localhost:3000/products,5910,0,3
1779136649443,6024,Get Products,200,OK,Products Read Test 3-171,text,true,,25547,369,393,710,http://localhost:3000/products,6024,0,1
1779136649449,6021,Get Products,200,OK,Products Read Test 3-175,text,true,,25547,369,393,711,http://localhost:3000/products,6021,0,2
1779136649464,6015,Get Products,200,OK,Products Read Test 3-172,text,true,,25547,369,393,712,http://localhost:3000/products,6015,0,2
1779136649484,6002,Get Products,200,OK,Products Read Test 3-173,text,true,,25547,369,394,713,http://localhost:3000/products,6001,0,3
1779136649504,5990,Get Products,200,OK,Products Read Test 3-174,text,true,,25666,369,394,713,http://localhost:3000/products,5990,0,2
1779136650240,5374,Get Products,200,OK,Products Read Test 3-73,text,true,,25666,369,399,720,http://localhost:3000/products,5374,0,0
1779136650246,5373,Get Products,200,OK,Products Read Test 3-74,text,true,,25666,369,398,719,http://localhost:3000/products,5373,0,0
1779136650261,5364,Get Products,200,OK,Products Read Test 3-75,text,true,,25666,369,398,721,http://localhost:3000/products,5364,0,0
1779136649584,6071,Get Products,200,OK,Products Read Test 3-178,text,true,,25666,369,398,722,http://localhost:3000/products,6071,0,1
1779136650286,5401,Get Products,200,OK,Products Read Test 3-80,text,true,,25666,369,401,726,http://localhost:3000/products,5401,0,0
1779136650290,5404,Get Products,200,OK,Products Read Test 3-77,text,true,,25666,369,400,726,http://localhost:3000/products,5404,0,0
1779136649543,6190,Get Products,200,OK,Products Read Test 3-176,text,true,,25666,369,401,725,http://localhost:3000/products,6190,0,3
1779136649565,6172,Get Products,200,OK,Products Read Test 3-177,text,true,,25666,369,401,725,http://localhost:3000/products,6172,0,4
1779136649605,6138,Get Products,200,OK,Products Read Test 3-179,text,true,,25666,369,401,725,http://localhost:3000/products,6138,0,2
1779136649685,6159,Get Products,200,OK,Products Read Test 3-183,text,true,,25666,369,406,738,http://localhost:3000/products,6159,0,2
1779136649624,6252,Get Products,200,OK,Products Read Test 3-180,text,true,,25666,369,408,736,http://localhost:3000/products,6251,0,2
1779136649645,6235,Get Products,200,OK,Products Read Test 3-181,text,true,,25666,369,409,737,http://localhost:3000/products,6235,0,1
1779136649665,6219,Get Products,200,OK,Products Read Test 3-182,text,true,,25666,369,409,738,http://localhost:3000/products,6219,0,2
1779136649705,6192,Get Products,200,OK,Products Read Test 3-184,text,true,,25666,369,409,736,http://localhost:3000/products,6192,0,1
1779136650488,5420,Get Products,200,OK,Products Read Test 3-78,text,true,,25666,369,410,737,http://localhost:3000/products,5420,0,0
1779136650488,5442,Get Products,200,OK,Products Read Test 3-79,text,true,,25666,369,409,736,http://localhost:3000/products,5442,0,0
1779136650492,5520,Get Products,200,OK,Products Read Test 3-76,text,true,,25666,369,412,737,http://localhost:3000/products,5520,0,0
1779136650642,5437,Get Products,200,OK,Products Read Test 3-81,text,true,,25785,369,412,725,http://localhost:3000/products,5437,0,0
1779136649725,6371,Get Products,200,OK,Products Read Test 3-185,text,true,,25785,369,411,715,http://localhost:3000/products,6371,0,2
1779136649728,6490,Get Products,200,OK,Products Read Test 3-189,text,true,,25785,369,411,711,http://localhost:3000/products,6490,0,1
1779136649745,6477,Get Products,200,OK,Products Read Test 3-186,text,true,,25785,369,411,711,http://localhost:3000/products,6477,0,2
1779136649767,6458,Get Products,200,OK,Products Read Test 3-187,text,true,,25785,369,411,711,http://localhost:3000/products,6458,0,2
1779136649785,6444,Get Products,200,OK,Products Read Test 3-188,text,true,,25785,369,411,711,http://localhost:3000/products,6444,0,2
1779136649826,6552,Get Products,200,OK,Products Read Test 3-190,text,true,,25785,369,411,696,http://localhost:3000/products,6552,0,4
1779136649846,6536,Get Products,200,OK,Products Read Test 3-191,text,true,,25785,369,411,696,http://localhost:3000/products,6536,0,2
1779136649866,6535,Get Products,200,OK,Products Read Test 3-192,text,true,,25785,369,411,696,http://localhost:3000/products,6534,0,3
1779136650709,5702,Get Products,200,OK,Products Read Test 3-82,text,true,,25785,369,411,696,http://localhost:3000/products,5702,0,0
1779136650715,5706,Get Products,200,OK,Products Read Test 3-83,text,true,,25904,369,410,692,http://localhost:3000/products,5706,0,0
1779136649904,6618,Get Products,200,OK,Products Read Test 3-194,text,true,,25904,369,409,675,http://localhost:3000/products,6618,0,2
1779136649925,6598,Get Products,200,OK,Products Read Test 3-195,text,true,,25904,369,409,675,http://localhost:3000/products,6598,0,2
1779136650762,5807,Get Products,200,OK,Products Read Test 3-84,text,true,,25904,369,409,661,http://localhost:3000/products,5807,0,0
1779136649886,6688,Get Products,200,OK,Products Read Test 3-193,text,true,,25904,369,408,660,http://localhost:3000/products,6688,0,3
1779136649945,6644,Get Products,200,OK,Products Read Test 3-196,text,true,,25904,369,408,660,http://localhost:3000/products,6644,0,2
1779136649966,6626,Get Products,200,OK,Products Read Test 3-197,text,true,,25904,369,408,660,http://localhost:3000/products,6626,0,3
1779136649968,6628,Get Products,200,OK,Products Read Test 3-201,text,true,,25904,369,408,660,http://localhost:3000/products,6628,0,4
1779136649987,6612,Get Products,200,OK,Products Read Test 3-198,text,true,,25904,369,408,660,http://localhost:3000/products,6612,0,5
1779136649989,6640,Get Products,200,OK,Products Read Test 3-202,text,true,,25904,369,408,655,http://localhost:3000/products,6640,0,4
1779136650007,6629,Get Products,200,OK,Products Read Test 3-199,text,true,,25904,369,408,655,http://localhost:3000/products,6629,0,3
1779136650068,6656,Get Products,200,OK,Products Read Test 3-206,text,true,,25904,369,408,652,http://localhost:3000/products,6656,0,3
1779136650085,6643,Get Products,200,OK,Products Read Test 3-203,text,true,,25904,369,408,652,http://localhost:3000/products,6643,0,3
1779136650027,6740,Get Products,200,OK,Products Read Test 3-200,text,true,,25904,369,408,645,http://localhost:3000/products,6740,0,2
1779136650918,5868,Get Products,200,OK,Products Read Test 3-85,text,true,,25904,369,408,645,http://localhost:3000/products,5867,0,0
1779136650926,5880,Get Products,200,OK,Products Read Test 3-86,text,true,,25904,369,407,636,http://localhost:3000/products,5880,0,0
1779136650971,5860,Get Products,200,OK,Products Read Test 3-89,text,true,,25904,369,406,635,http://localhost:3000/products,5860,0,0
1779136650971,5870,Get Products,200,OK,Products Read Test 3-88,text,true,,25904,369,405,634,http://localhost:3000/products,5870,0,0
1779136650971,5873,Get Products,200,OK,Products Read Test 3-87,text,true,,25904,369,404,633,http://localhost:3000/products,5873,0,0
1779136650976,5960,Get Products,200,OK,Products Read Test 3-90,text,true,,25904,369,403,628,http://localhost:3000/products,5960,0,0
1779136650105,6834,Get Products,200,OK,Products Read Test 3-204,text,true,,25904,369,402,627,http://localhost:3000/products,6834,0,2
1779136650107,6835,Get Products,200,OK,Products Read Test 3-208,text,true,,25904,369,402,627,http://localhost:3000/products,6835,0,2
1779136650204,6768,Get Products,200,OK,Products Read Test 3-209,text,true,,25904,369,402,615,http://localhost:3000/products,6768,0,2
1779136650163,6805,Get Products,200,OK,Products Read Test 3-207,text,true,,25904,369,402,615,http://localhost:3000/products,6805,0,2
1779136650124,6840,Get Products,200,OK,Products Read Test 3-205,text,true,,25904,369,402,615,http://localhost:3000/products,6840,0,2
1779136650224,6835,Get Products,200,OK,Products Read Test 3-210,text,true,,25904,369,402,614,http://localhost:3000/products,6835,0,4
1779136650245,6820,Get Products,200,OK,Products Read Test 3-211,text,true,,26023,369,402,614,http://localhost:3000/products,6820,0,4
1779136650228,6891,Get Products,200,OK,Products Read Test 3-214,text,true,,25904,369,402,593,http://localhost:3000/products,6891,0,1
1779136650265,6869,Get Products,200,OK,Products Read Test 3-212,text,true,,26023,369,402,592,http://localhost:3000/products,6869,0,3
1779136651150,6014,Get Products,200,OK,Products Read Test 3-94,text,true,,26023,369,402,591,http://localhost:3000/products,6014,0,0
1779136651168,6000,Get Products,200,OK,Products Read Test 3-91,text,true,,26023,369,401,590,http://localhost:3000/products,6000,0,0
1779136651183,6037,Get Products,200,OK,Products Read Test 3-92,text,true,,26023,369,400,580,http://localhost:3000/products,6037,0,0
1779136651189,6038,Get Products,200,OK,Products Read Test 3-93,text,true,,26023,369,399,579,http://localhost:3000/products,6038,0,0
1779136651335,5895,Get Products,200,OK,Products Read Test 3-98,text,true,,26023,369,398,578,http://localhost:3000/products,5895,0,0
1779136650268,6966,Get Products,200,OK,Products Read Test 3-216,text,true,,26023,369,397,577,http://localhost:3000/products,6966,0,3
1779136650283,6954,Get Products,200,OK,Products Read Test 3-213,text,true,,26023,369,397,577,http://localhost:3000/products,6954,0,3
1779136650326,6923,Get Products,200,OK,Products Read Test 3-215,text,true,,26023,369,397,574,http://localhost:3000/products,6923,0,3
1779136650406,6849,Get Products,200,OK,Products Read Test 3-219,text,true,,26142,369,397,573,http://localhost:3000/products,6849,0,3
1779136650425,6834,Get Products,200,OK,Products Read Test 3-220,text,true,,26142,369,397,573,http://localhost:3000/products,6834,0,4
1779136650434,6828,Get Products,200,OK,Products Read Test 3-217,text,true,,26142,369,397,573,http://localhost:3000/products,6828,0,4
1779136650445,6823,Get Products,200,OK,Products Read Test 3-221,text,true,,26142,369,397,573,http://localhost:3000/products,6823,0,4
1779136651383,5894,Get Products,200,OK,Products Read Test 3-95,text,true,,26142,369,397,573,http://localhost:3000/products,5894,0,0
1779136650385,6904,Get Products,200,OK,Products Read Test 3-218,text,true,,26142,369,396,572,http://localhost:3000/products,6904,0,3
1779136650466,6846,Get Products,200,OK,Products Read Test 3-222,text,true,,26142,369,396,572,http://localhost:3000/products,6846,0,3
1779136651391,5940,Get Products,200,OK,Products Read Test 3-99,text,true,,26142,369,396,572,http://localhost:3000/products,5940,0,0
1779136651399,5936,Get Products,200,OK,Products Read Test 3-96,text,true,,26142,369,395,571,http://localhost:3000/products,5936,0,0
1779136651406,5934,Get Products,200,OK,Products Read Test 3-97,text,true,,26142,369,394,570,http://localhost:3000/products,5933,0,0
1779136651467,5891,Get Products,200,OK,Products Read Test 3-103,text,true,,26142,369,393,569,http://localhost:3000/products,5891,0,0
1779136650485,6882,Get Products,200,OK,Products Read Test 3-223,text,true,,26142,369,392,568,http://localhost:3000/products,6882,0,3
1779136650504,6866,Get Products,200,OK,Products Read Test 3-224,text,true,,26142,369,392,568,http://localhost:3000/products,6866,0,2
1779136650524,6851,Get Products,200,OK,Products Read Test 3-225,text,true,,26142,369,392,568,http://localhost:3000/products,6851,0,3
1779136650528,6855,Get Products,200,OK,Products Read Test 3-229,text,true,,26261,369,392,567,http://localhost:3000/products,6854,0,2
1779136650545,6841,Get Products,200,OK,Products Read Test 3-226,text,true,,26261,369,392,567,http://localhost:3000/products,6841,0,2
1779136650566,6824,Get Products,200,OK,Products Read Test 3-227,text,true,,26261,369,392,567,http://localhost:3000/products,6824,0,3
1779136650584,6810,Get Products,200,OK,Products Read Test 3-228,text,true,,26261,369,392,567,http://localhost:3000/products,6809,0,1
1779136650625,6785,Get Products,200,OK,Products Read Test 3-230,text,true,,26261,369,392,567,http://localhost:3000/products,6785,0,2
1779136650644,6775,Get Products,200,OK,Products Read Test 3-231,text,true,,26261,369,392,567,http://localhost:3000/products,6775,0,1
1779136650664,6763,Get Products,200,OK,Products Read Test 3-232,text,true,,26261,369,392,567,http://localhost:3000/products,6763,0,2
1779136651765,5670,Get Products,200,OK,Products Read Test 3-100,text,true,,26261,369,392,567,http://localhost:3000/products,5670,0,0
1779136650685,6759,Get Products,200,OK,Products Read Test 3-233,text,true,,26261,369,391,566,http://localhost:3000/products,6759,0,3
1779136650706,6748,Get Products,200,OK,Products Read Test 3-234,text,true,,26261,369,391,566,http://localhost:3000/products,6748,0,3
1779136650765,6719,Get Products,200,OK,Products Read Test 3-237,text,true,,26261,369,391,566,http://localhost:3000/products,6719,0,4
1779136650745,6735,Get Products,200,OK,Products Read Test 3-236,text,true,,26261,369,391,566,http://localhost:3000/products,6734,0,2
1779136650726,6744,Get Products,200,OK,Products Read Test 3-235,text,true,,26261,369,391,566,http://localhost:3000/products,6744,0,3
1779136650784,6706,Get Products,200,OK,Products Read Test 3-238,text,true,,26261,369,391,566,http://localhost:3000/products,6706,0,3
1779136650804,6698,Get Products,200,OK,Products Read Test 3-239,text,true,,26261,369,391,566,http://localhost:3000/products,6698,0,3
1779136650823,6685,Get Products,200,OK,Products Read Test 3-240,text,true,,26261,369,391,566,http://localhost:3000/products,6685,0,3
1779136650863,6652,Get Products,200,OK,Products Read Test 3-242,text,true,,26261,369,391,566,http://localhost:3000/products,6652,0,4
1779136651856,5663,Get Products,200,OK,Products Read Test 3-101,text,true,,26261,369,391,566,http://localhost:3000/products,5663,0,0
1779136651863,5672,Get Products,200,OK,Products Read Test 3-102,text,true,,26261,369,390,565,http://localhost:3000/products,5672,0,0
1779136650844,6703,Get Products,200,OK,Products Read Test 3-241,text,true,,26261,369,389,564,http://localhost:3000/products,6703,0,3
1779136650885,6677,Get Products,200,OK,Products Read Test 3-243,text,true,,26261,369,389,564,http://localhost:3000/products,6677,0,3
1779136650963,6605,Get Products,200,OK,Products Read Test 3-247,text,true,,26261,369,389,564,http://localhost:3000/products,6605,0,2
1779136651023,6550,Get Products,200,OK,Products Read Test 3-250,text,true,,26380,369,389,564,http://localhost:3000/products,6550,0,2
1779136650905,6673,Get Products,200,OK,Products Read Test 3-244,text,true,,26261,369,389,564,http://localhost:3000/products,6673,0,3
1779136650924,6664,Get Products,200,OK,Products Read Test 3-245,text,true,,26261,369,389,564,http://localhost:3000/products,6664,0,4
1779136650944,6649,Get Products,200,OK,Products Read Test 3-246,text,true,,26261,369,389,564,http://localhost:3000/products,6649,0,3
1779136650984,6616,Get Products,200,OK,Products Read Test 3-248,text,true,,26261,369,389,564,http://localhost:3000/products,6616,0,2
1779136651003,6600,Get Products,200,OK,Products Read Test 3-249,text,true,,26261,369,389,564,http://localhost:3000/products,6600,0,2
1779136651973,5647,Get Products,200,OK,Products Read Test 3-104,text,true,,26380,369,389,563,http://localhost:3000/products,5647,0,0
1779136651980,5670,Get Products,200,OK,Products Read Test 3-105,text,true,,26380,369,388,562,http://localhost:3000/products,5670,0,0
1779136651987,5682,Get Products,200,OK,Products Read Test 3-106,text,true,,26380,369,387,561,http://localhost:3000/products,5681,0,0
1779136651042,6644,Get Products,200,OK,Products Read Test 3-251,text,true,,26380,369,386,560,http://localhost:3000/products,6644,0,2
1779136651124,6567,Get Products,200,OK,Products Read Test 3-255,text,true,,26380,369,386,560,http://localhost:3000/products,6567,0,2
1779136652014,5684,Get Products,200,OK,Products Read Test 3-107,text,true,,26380,369,386,560,http://localhost:3000/products,5684,0,0
1779136651062,6641,Get Products,200,OK,Products Read Test 3-252,text,true,,26380,369,385,559,http://localhost:3000/products,6641,0,3
1779136651085,6622,Get Products,200,OK,Products Read Test 3-253,text,true,,26380,369,385,559,http://localhost:3000/products,6621,0,2
1779136651104,6607,Get Products,200,OK,Products Read Test 3-254,text,true,,26380,369,385,559,http://localhost:3000/products,6607,0,3
1779136651189,6533,Get Products,200,OK,Products Read Test 3-262,text,true,,26499,369,385,559,http://localhost:3000/products,6533,0,4
1779136651144,6590,Get Products,200,OK,Products Read Test 3-256,text,true,,26380,369,385,559,http://localhost:3000/products,6589,0,2
1779136651163,6576,Get Products,200,OK,Products Read Test 3-257,text,true,,26499,369,385,558,http://localhost:3000/products,6576,0,2
1779136651183,6559,Get Products,200,OK,Products Read Test 3-258,text,true,,26499,369,385,558,http://localhost:3000/products,6559,0,4
1779136651203,6547,Get Products,200,OK,Products Read Test 3-259,text,true,,26499,369,385,558,http://localhost:3000/products,6547,0,3
1779136651223,6541,Get Products,200,OK,Products Read Test 3-260,text,true,,26499,369,385,557,http://localhost:3000/products,6541,0,2
1779136651284,6487,Get Products,200,OK,Products Read Test 3-263,text,true,,26499,369,385,557,http://localhost:3000/products,6487,0,3
1779136651243,6542,Get Products,200,OK,Products Read Test 3-261,text,true,,26499,369,385,557,http://localhost:3000/products,6542,0,3
1779136651303,6490,Get Products,200,OK,Products Read Test 3-264,text,true,,26499,369,385,557,http://localhost:3000/products,6489,0,3
1779136651324,6481,Get Products,200,OK,Products Read Test 3-265,text,true,,26499,369,385,557,http://localhost:3000/products,6481,0,4
1779136651345,6468,Get Products,200,OK,Products Read Test 3-266,text,true,,26499,369,385,557,http://localhost:3000/products,6468,0,3
1779136651348,6475,Get Products,200,OK,Products Read Test 3-270,text,true,,26499,369,385,557,http://localhost:3000/products,6475,0,3
1779136651365,6461,Get Products,200,OK,Products Read Test 3-267,text,true,,26499,369,385,557,http://localhost:3000/products,6461,0,3
1779136651384,6445,Get Products,200,OK,Products Read Test 3-268,text,true,,26499,369,385,557,http://localhost:3000/products,6445,0,3
1779136652384,5454,Get Products,200,OK,Products Read Test 3-110,text,true,,26499,369,385,557,http://localhost:3000/products,5454,0,0
1779136652390,5458,Get Products,200,OK,Products Read Test 3-111,text,true,,26499,369,384,556,http://localhost:3000/products,5458,0,0
1779136652393,5474,Get Products,200,OK,Products Read Test 3-108,text,true,,26499,369,383,555,http://localhost:3000/products,5474,0,0
1779136652398,5474,Get Products,200,OK,Products Read Test 3-112,text,true,,26499,369,382,554,http://localhost:3000/products,5474,0,0
1779136652402,5482,Get Products,200,OK,Products Read Test 3-109,text,true,,26499,369,381,553,http://localhost:3000/products,5482,0,0
1779136651404,6487,Get Products,200,OK,Products Read Test 3-269,text,true,,26499,369,380,552,http://localhost:3000/products,6487,0,2
1779136651444,6457,Get Products,200,OK,Products Read Test 3-271,text,true,,26499,369,380,552,http://localhost:3000/products,6457,0,3
1779136651465,6441,Get Products,200,OK,Products Read Test 3-272,text,true,,26499,369,380,552,http://localhost:3000/products,6441,0,3
1779136651484,6426,Get Products,200,OK,Products Read Test 3-273,text,true,,26499,369,380,552,http://localhost:3000/products,6426,0,2
1779136651502,6413,Get Products,200,OK,Products Read Test 3-274,text,true,,26499,369,380,552,http://localhost:3000/products,6413,0,2
1779136651508,6410,Get Products,200,OK,Products Read Test 3-278,text,true,,26499,369,380,552,http://localhost:3000/products,6410,0,2
1779136651522,6402,Get Products,200,OK,Products Read Test 3-275,text,true,,26618,369,380,551,http://localhost:3000/products,6402,0,2
1779136651527,6415,Get Products,200,OK,Products Read Test 3-279,text,true,,26618,369,380,551,http://localhost:3000/products,6414,0,2
1779136651542,6406,Get Products,200,OK,Products Read Test 3-276,text,true,,26618,369,380,551,http://localhost:3000/products,6406,0,3
1779136651562,6401,Get Products,200,OK,Products Read Test 3-277,text,true,,26618,369,380,551,http://localhost:3000/products,6401,0,2
1779136652579,5401,Get Products,200,OK,Products Read Test 3-115,text,true,,26618,369,380,551,http://localhost:3000/products,5401,0,0
1779136652570,5400,Get Products,200,OK,Products Read Test 3-114,text,true,,26618,369,380,551,http://localhost:3000/products,5400,0,0
1779136652591,5404,Get Products,200,OK,Products Read Test 3-116,text,true,,26618,369,378,549,http://localhost:3000/products,5403,0,0
1779136652607,5401,Get Products,200,OK,Products Read Test 3-113,text,true,,26618,369,377,548,http://localhost:3000/products,5401,0,0
1779136652614,5397,Get Products,200,OK,Products Read Test 3-117,text,true,,26618,369,376,547,http://localhost:3000/products,5397,0,0
1779136652738,5276,Get Products,200,OK,Products Read Test 3-118,text,true,,26618,369,375,546,http://localhost:3000/products,5276,0,0
1779136651623,6394,Get Products,200,OK,Products Read Test 3-280,text,true,,26618,369,374,545,http://localhost:3000/products,6394,0,3
1779136651643,6379,Get Products,200,OK,Products Read Test 3-281,text,true,,26618,369,374,545,http://localhost:3000/products,6379,0,1
1779136651663,6362,Get Products,200,OK,Products Read Test 3-282,text,true,,26618,369,374,545,http://localhost:3000/products,6362,0,3
1779136651707,6327,Get Products,200,OK,Products Read Test 3-288,text,true,,26737,369,374,545,http://localhost:3000/products,6327,0,1
1779136651723,6315,Get Products,200,OK,Products Read Test 3-285,text,true,,26737,369,374,545,http://localhost:3000/products,6315,0,3
1779136651744,6298,Get Products,200,OK,Products Read Test 3-286,text,true,,26737,369,374,545,http://localhost:3000/products,6298,0,2
1779136652804,5243,Get Products,200,OK,Products Read Test 3-119,text,true,,26737,369,374,545,http://localhost:3000/products,5243,0,0
1779136651683,6372,Get Products,200,OK,Products Read Test 3-283,text,true,,26737,369,373,543,http://localhost:3000/products,6372,0,3
1779136651703,6355,Get Products,200,OK,Products Read Test 3-284,text,true,,26737,369,373,543,http://localhost:3000/products,6355,0,3
